level_1_description,eo_main_class_id,eo_main_class_descr,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,head_eo_model_id,head_eo_model_descr,component_class_id,component_class_descr,eo_description,eo_code,teh_mesto,teh_mesto_description,level_upper,sap_operation_status,operation_start_date,operation_finish_date,strategy_id,head_type,interval_between_overhaul
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002500,0,no_data,73,Самосвалы Komatsu HD785-5,"1,0",ДВС,ДВС SA12V140-1U-A,100000009771,03-CTT-KH05,Самосвал №1607,03-CTT-K785,,2007-10-30,2030-01-01,0,component,"20000,0"
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,73,Самосвалы Komatsu HD785-5,,,Коробка передач,100000009772,03-CTT-KH05,Самосвал №1607,03-CTT-K785,,2021-08-27,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,73,Самосвалы Komatsu HD785-5,,,Редуктор бортовой правый,100000009773,03-CTT-KH05,Самосвал №1607,03-CTT-K785,,2021-08-27,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,73,Самосвалы Komatsu HD785-5,,,Редуктор бортовой левый,100000009774,03-CTT-KH05,Самосвал №1607,03-CTT-K785,,2021-08-27,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,73,Самосвалы Komatsu HD785-5,,,Дифференциал,100000009775,03-CTT-KH05,Самосвал №1607,03-CTT-K785,,2007-10-30,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,73,Самосвалы Komatsu HD785-5,,,Кузов,100000010298,03-CTT-KH05,Самосвал №1607,03-CTT-K785,,2021-08-27,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,E01_01,Самосвалы карьерные,960000002,72,Самосвалы Komatsu HD1500-8,72,Самосвалы Komatsu HD1500-8,,,Самосвал карьерный HD1500-8 №1621,100000006408,03-CTT-KM01,Самосвал №1621,03-CTT-K150,,2019-03-01,2030-01-01,0,head,
Полюс Вернинское,E01_01,Самосвалы карьерные,E45_03,Компьютеры промышленные бортовые,960001958,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Компьютер промышл. бортовой Trax-10 LP,100000021251,03-CTT-KM01,Самосвал №1621,03-CTT-K150,,2020-03-20,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Редуктор бортовой правый,100000009823,03-CTT-KM01,Самосвал №1621,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Кузов,100000010308,03-CTT-KM01,Самосвал №1621,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002504,0,no_data,72,Самосвалы Komatsu HD1500-8,"1,0",ДВС,ДВС SDA16V159-3,100000009821,03-CTT-KM01,Самосвал №1621,03-CTT-K150,,2019-03-01,2030-01-01,0,component,"20000,0"
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Редуктор бортовой левый,100000009824,03-CTT-KM01,Самосвал №1621,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Дифференциал,100000009825,03-CTT-KM01,Самосвал №1621,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Коробка передач,100000009822,03-CTT-KM01,Самосвал №1621,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,E01_01,Самосвалы карьерные,960000002,72,Самосвалы Komatsu HD1500-8,72,Самосвалы Komatsu HD1500-8,,,Самосвал карьерный HD1500-8 №1622,100000006409,03-CTT-KM02,Самосвал №1622,03-CTT-K150,,2019-03-01,2030-01-01,0,head,
Полюс Вернинское,E01_01,Самосвалы карьерные,E45_03,Компьютеры промышленные бортовые,960001958,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Компьютер промышл. бортовой Trax-10 LP,100000021300,03-CTT-KM02,Самосвал №1622,03-CTT-K150,,2020-03-22,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Редуктор бортовой левый,100000009827,03-CTT-KM02,Самосвал №1622,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Кузов,100000010309,03-CTT-KM02,Самосвал №1622,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002504,0,no_data,72,Самосвалы Komatsu HD1500-8,"1,0",ДВС,ДВС SDA16V159-3,100000009830,03-CTT-KM02,Самосвал №1622,03-CTT-K150,,2019-03-01,2030-01-01,0,component,"20000,0"
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Дифференциал,100000009826,03-CTT-KM02,Самосвал №1622,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Редуктор бортовой правый,100000009828,03-CTT-KM02,Самосвал №1622,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Коробка передач,100000009829,03-CTT-KM02,Самосвал №1622,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,E01_01,Самосвалы карьерные,960000002,72,Самосвалы Komatsu HD1500-8,72,Самосвалы Komatsu HD1500-8,,,Самосвал карьерный HD1500-8 №1623,100000006410,03-CTT-KM03,Самосвал №1623,03-CTT-K150,,2019-03-01,2030-01-01,0,head,
Полюс Вернинское,E01_01,Самосвалы карьерные,E45_03,Компьютеры промышленные бортовые,960001958,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Компьютер промышл. бортовой Trax-10 LP,100000021291,03-CTT-KM03,Самосвал №1623,03-CTT-K150,,2020-03-22,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Кузов,100000010310,03-CTT-KM03,Самосвал №1623,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002504,0,no_data,72,Самосвалы Komatsu HD1500-8,"1,0",ДВС,ДВС SDA16V159-3,100000009831,03-CTT-KM03,Самосвал №1623,03-CTT-K150,,2019-03-01,2030-01-01,0,component,"20000,0"
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Редуктор бортовой правый,100000009833,03-CTT-KM03,Самосвал №1623,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Редуктор бортовой левый,100000009834,03-CTT-KM03,Самосвал №1623,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Дифференциал,100000009835,03-CTT-KM03,Самосвал №1623,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Коробка передач,100000009832,03-CTT-KM03,Самосвал №1623,03-CTT-K150,,2019-03-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,E01_01,Самосвалы карьерные,960000002,72,Самосвалы Komatsu HD1500-8,72,Самосвалы Komatsu HD1500-8,,,Самосвал карьерный HD1500-8 №1624,100000021344,03-CTT-KM04,Самосвал №1624,03-CTT-K150,,2020-04-01,2030-01-01,0,head,
Полюс Вернинское,E01_01,Самосвалы карьерные,E45_03,Компьютеры промышленные бортовые,960001958,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Компьютер промышл. бортовой Trax-10 LP,100000024392,03-CTT-KM04,Самосвал №1624,03-CTT-K150,,2020-09-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Кузов,100000021370,03-CTT-KM04,Самосвал №1624,03-CTT-K150,,2020-03-31,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002504,0,no_data,72,Самосвалы Komatsu HD1500-8,"1,0",ДВС,ДВС SDA16V159-3 №33218205,100000021365,03-CTT-KM04,Самосвал №1624,03-CTT-K150,,2020-03-31,2030-01-01,0,component,"20000,0"
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Коробка передач,100000021366,03-CTT-KM04,Самосвал №1624,03-CTT-K150,,2020-03-31,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Редуктор бортовой правый,100000021367,03-CTT-KM04,Самосвал №1624,03-CTT-K150,,2020-03-31,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Редуктор бортовой левый,100000021368,03-CTT-KM04,Самосвал №1624,03-CTT-K150,,2020-03-31,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Дифференциал,100000021369,03-CTT-KM04,Самосвал №1624,03-CTT-K150,,2020-03-31,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,E01_01,Самосвалы карьерные,960000002,72,Самосвалы Komatsu HD1500-8,72,Самосвалы Komatsu HD1500-8,,,Самосвал карьерный HD1500-8 №1625,100000021364,03-CTT-KM05,Самосвал №1625,03-CTT-K150,,2020-04-01,2030-01-01,0,head,
Полюс Вернинское,E01_01,Самосвалы карьерные,E45_03,Компьютеры промышленные бортовые,960001958,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Компьютер промышл. бортовой Trax-10 LP,100000024393,03-CTT-KM05,Самосвал №1625,03-CTT-K150,,2020-09-01,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Кузов,100000021376,03-CTT-KM05,Самосвал №1625,03-CTT-K150,,2020-03-31,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Дифференциал,100000021375,03-CTT-KM05,Самосвал №1625,03-CTT-K150,,2020-03-31,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Коробка передач,100000021372,03-CTT-KM05,Самосвал №1625,03-CTT-K150,,2020-03-31,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Редуктор бортовой правый,100000021373,03-CTT-KM05,Самосвал №1625,03-CTT-K150,,2020-03-31,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,72,Самосвалы Komatsu HD1500-8,,,Редуктор бортовой левый,100000021374,03-CTT-KM05,Самосвал №1625,03-CTT-K150,,2020-03-31,2030-01-01,0,component,
Полюс Вернинское,E01_01,Самосвалы карьерные,no_data,no_data,960002504,0,no_data,72,Самосвалы Komatsu HD1500-8,"1,0",ДВС,ДВС SDA16V159-3 №33218220,100000021371,03-CTT-KM05,Самосвал №1625,03-CTT-K150,,2020-03-31,2030-01-01,0,component,"20000,0"
Полюс Вернинское,E01_01,Самосвалы карьерные,E01_01,Самосвалы карьерные,960000002,72,Самосвалы Komatsu HD1500-8,72,Самосвалы Komatsu HD1500-8,,,Самосвал карьерный HD1500-8 №1626,100000021466,03-CTT-KM06,Самосвал №1626,03-CTT-K150,,2020-08-01,2030-01-01,0,head,
