Документ измерений,Дата,Момент измерений,Показания счетчика,ЕдиницаИзмерПризнака,Единица оборудования
31331357,2022-03-29,7:30:00,"1086221,614",км,100000065972
31331339,2022-03-29,7:30:00,"84131,088",МТЧ,100000065971
31331318,2022-03-29,7:30:00,"1052060,572",км,100000065971
31331295,2022-03-29,7:30:00,"86273,021",МТЧ,100000065970
31331283,2022-03-29,7:30:00,"1121731,340",км,100000065970
31331271,2022-03-29,7:30:00,"81105,772",МТЧ,100000065969
31331264,2022-03-29,7:30:00,"1056808,132",км,100000065969
31331210,2022-03-29,7:30:00,"83909,975",МТЧ,100000065968
31331237,2022-03-29,7:30:00,"1093735,378",км,100000065968
31331216,2022-03-29,7:30:00,"96116,759",МТЧ,100000062376
31331197,2022-03-29,7:30:00,"1214395,353",км,100000062376
31331161,2022-03-29,7:30:00,"97606,574",МТЧ,100000062377
31331117,2022-03-29,7:30:00,"1234353,720",км,100000062377
31331102,2022-03-29,7:30:00,"96792,835",МТЧ,100000062379
31331088,2022-03-29,7:30:00,"1240192,465",км,100000062379
31330758,2022-03-29,7:30:00,"97873,531",МТЧ,100000062373
31330976,2022-03-29,7:30:00,"1235923,127",км,100000062373
31331053,2022-03-29,7:30:00,"97950,456",МТЧ,100000062372
31331036,2022-03-29,7:30:00,"1215462,982",км,100000062372
31331014,2022-03-29,7:30:00,"98765,883",МТЧ,100000062371
31330996,2022-03-29,7:30:00,"1232401,020",км,100000062371
31330984,2022-03-29,7:30:00,"102538,106",МТЧ,100000062370
31330966,2022-03-29,7:30:00,"1239146,721",км,100000062370
31330951,2022-03-29,7:30:00,"99010,897",МТЧ,100000062369
31330939,2022-03-29,7:30:00,"1242207,304",км,100000062369
31330765,2022-03-29,7:30:00,"97838,098",МТЧ,100000028868
31330877,2022-03-29,7:30:00,"1221856,556",км,100000028868
31329461,2022-03-28,19:30:00,"819692,710",км,100000065635
31327858,2022-03-29,7:00:00,"32124,300",МТЧ,100000008674
31327518,2022-03-29,7:00:00,"32841,220",МТЧ,100000008673
31319923,2022-03-28,19:30:00,"80763,379",МТЧ,100000062384
31319905,2022-03-28,19:30:00,"995741,220",км,100000062384
31319890,2022-03-28,19:30:00,"82083,983",МТЧ,100000062383
31319851,2022-03-28,19:30:00,"1048894,355",км,100000062383
31319837,2022-03-28,19:30:00,"81485,716",МТЧ,100000062382
31319817,2022-03-28,19:30:00,"1073982,231",км,100000062382
31319798,2022-03-28,19:30:00,"82523,363",МТЧ,100000062381
31319784,2022-03-28,19:30:00,"1041616,193",км,100000062381
31319771,2022-03-28,19:30:00,"84698,945",МТЧ,100000065976
31319764,2022-03-28,19:30:00,"1098970,717",км,100000065976
31319702,2022-03-28,19:30:00,"84114,919",МТЧ,100000065622
31319630,2022-03-28,19:30:00,"1115920,609",км,100000065622
31319678,2022-03-28,19:30:00,"80616,659",МТЧ,100000065975
31319657,2022-03-28,19:30:00,"1024682,833",км,100000065975
31319615,2022-03-28,19:30:00,"83660,290",МТЧ,100000065974
31319604,2022-03-28,19:30:00,"1037768,937",км,100000065974
31319591,2022-03-28,19:30:00,"84267,164",МТЧ,100000065972
31319582,2022-03-28,19:30:00,"1086067,439",км,100000065972
31319571,2022-03-28,19:30:00,"84120,194",МТЧ,100000065971
31319558,2022-03-28,19:30:00,"1051939,550",км,100000065971
31319536,2022-03-28,19:30:00,"86261,361",МТЧ,100000065970
31319519,2022-03-28,19:30:00,"1121603,237",км,100000065970
31319497,2022-03-28,19:30:00,"81096,062",МТЧ,100000065969
31319482,2022-03-28,19:30:00,"1056699,180",км,100000065969
31319471,2022-03-28,19:30:00,"83898,929",МТЧ,100000065968
31319456,2022-03-28,19:30:00,"1093569,455",км,100000065968
31319427,2022-03-28,19:30:00,"86151,819",МТЧ,100000065620
31319407,2022-03-28,19:30:00,"1161844,640",км,100000065620
31319379,2022-03-28,19:30:00,"81705,237",МТЧ,100000065619
31319381,2022-03-28,19:30:00,"1068581,466",км,100000065619
31319365,2022-03-28,19:30:00,"85622,084",МТЧ,100000065618
31319354,2022-03-28,19:30:00,"1145926,835",км,100000065618
31319289,2022-03-28,19:30:00,"84667,877",МТЧ,100000065617
31319323,2022-03-28,19:30:00,"1123537,006",км,100000065617
31319313,2022-03-28,19:30:00,"87930,016",МТЧ,100000065616
31319297,2022-03-28,19:30:00,"1160220,020",км,100000065616
31319276,2022-03-28,19:30:00,"85791,561",МТЧ,100000065615
31319210,2022-03-28,19:30:00,"1107095,455",км,100000065615
31319249,2022-03-28,19:30:00,"86806,705",МТЧ,100000065614
31319228,2022-03-28,19:30:00,"1126488,753",км,100000065614
31319211,2022-03-28,19:30:00,"87482,926",МТЧ,100000065613
31319195,2022-03-28,19:30:00,"1168635,806",км,100000065613
31319184,2022-03-28,19:30:00,"88684,913",МТЧ,100000065612
31319171,2022-03-28,19:30:00,"1180219,069",км,100000065612
31319145,2022-03-28,19:30:00,"81374,771",МТЧ,100000065967
31319129,2022-03-28,19:30:00,"1049558,124",км,100000065967
31319082,2022-03-28,19:30:00,"86929,340",МТЧ,100000065611
31319067,2022-03-28,19:30:00,"1126511,250",км,100000065611
31319046,2022-03-28,19:30:00,"83869,888",МТЧ,100000065609
31318899,2022-03-28,19:30:00,"1163096,146",км,100000065609
31319022,2022-03-28,19:30:00,"86043,473",МТЧ,100000065608
31319009,2022-03-28,19:30:00,"1112485,259",км,100000065608
31318985,2022-03-28,19:30:00,"85594,085",МТЧ,100000065607
31318974,2022-03-28,19:30:00,"1125706,264",км,100000065607
31318963,2022-03-28,19:30:00,"90879,944",МТЧ,100000065606
31318953,2022-03-28,19:30:00,"1206142,426",км,100000065606
31318670,2022-03-28,19:30:00,"81442,486",МТЧ,100000062380
31318736,2022-03-28,19:30:00,"1035781,602",км,100000062380
31318545,2022-03-28,19:30:00,"96784,395",МТЧ,100000062379
31318498,2022-03-28,19:30:00,"1240114,895",км,100000062379
31318464,2022-03-28,19:30:00,"97596,534",МТЧ,100000062377
31318448,2022-03-28,19:30:00,"1234268,867",км,100000062377
31318433,2022-03-28,19:30:00,"96105,669",МТЧ,100000062376
31318411,2022-03-28,19:30:00,"97862,101",МТЧ,100000062373
31318335,2022-03-28,19:30:00,"1235776,999",км,100000062373
31318391,2022-03-28,19:30:00,"97938,686",МТЧ,100000062372
31318383,2022-03-28,19:30:00,"1215312,509",км,100000062372
31318362,2022-03-28,19:30:00,"98755,088",МТЧ,100000062371
31318345,2022-03-28,19:30:00,"1232251,673",км,100000062371
31318325,2022-03-28,19:30:00,"102526,106",МТЧ,100000062370
31318210,2022-03-28,19:30:00,"1239066,958",км,100000062370
31318297,2022-03-28,19:30:00,"99000,867",МТЧ,100000062369
31318280,2022-03-28,19:30:00,"1242071,798",км,100000062369
31318116,2022-03-28,19:30:00,"97827,432",МТЧ,100000028868
31318180,2022-03-28,19:30:00,"1221710,589",км,100000028868
31318071,2022-03-28,19:30:00,"59897,754",МТЧ,100000065636
31318061,2022-03-28,19:30:00,"814520,022",км,100000065636
31318051,2022-03-28,19:30:00,"62699,607",МТЧ,100000065635
31318023,2022-03-28,19:30:00,"61392,705",МТЧ,100000065634
31318009,2022-03-28,19:30:00,"829326,257",км,100000065634
31317987,2022-03-28,19:30:00,"59811,564",МТЧ,100000065633
31317969,2022-03-28,19:30:00,"821468,911",км,100000065633
31317953,2022-03-28,19:30:00,"59930,158",МТЧ,100000065632
31317942,2022-03-28,19:30:00,"811432,019",км,100000065632
31317914,2022-03-28,19:30:00,"59145,819",МТЧ,100000065631
31317884,2022-03-28,19:30:00,"62540,840",МТЧ,100000065630
31317874,2022-03-28,19:30:00,"846226,425",км,100000065630
31317850,2022-03-28,19:30:00,"62706,730",МТЧ,100000065629
31317740,2022-03-28,19:30:00,"861028,779",км,100000065629
31317720,2022-03-28,19:30:00,"55534,694",МТЧ,100000065628
31317796,2022-03-28,19:30:00,"766672,866",км,100000065628
31317543,2022-03-28,19:30:00,"63238,999",МТЧ,100000065627
31317518,2022-03-28,19:30:00,"867071,734",км,100000065627
31317470,2022-03-28,19:30:00,"64717,915",МТЧ,100000065626
31317492,2022-03-28,19:30:00,"899291,525",км,100000065626
31317478,2022-03-28,19:30:00,"63852,387",МТЧ,100000065624
31317434,2022-03-28,19:30:00,"884544,981",км,100000065624
31317413,2022-03-28,19:30:00,"65459,647",МТЧ,100000065623
31317396,2022-03-28,19:30:00,"895525,047",км,100000065623
31317378,2022-03-28,19:30:00,"62733,153",МТЧ,100000062399
31317358,2022-03-28,19:30:00,"788789,144",км,100000062399
31317336,2022-03-28,19:30:00,"60966,238",МТЧ,100000062398
31317322,2022-03-28,19:30:00,"786640,543",км,100000062398
31317314,2022-03-28,19:30:00,"63647,172",МТЧ,100000062397
31317298,2022-03-28,19:30:00,"828449,904",км,100000062397
31317239,2022-03-28,19:30:00,"63328,415",МТЧ,100000062396
31317262,2022-03-28,19:30:00,"806693,362",км,100000062396
31317180,2022-03-28,19:30:00,"63248,431",МТЧ,100000062395
31317242,2022-03-28,19:30:00,"825883,731",км,100000062395
31317167,2022-03-28,19:30:00,"65984,808",МТЧ,100000062394
31317040,2022-03-28,19:30:00,"835857,535",км,100000062394
31317105,2022-03-28,19:30:00,"60737,906",МТЧ,100000062393
31317089,2022-03-28,19:30:00,"786954,058",км,100000062393
31317019,2022-03-28,19:30:00,"65477,929",МТЧ,100000062392
31316979,2022-03-28,19:30:00,"834492,346",км,100000062392
31317025,2022-03-28,19:30:00,"65572,868",МТЧ,100000062391
31316996,2022-03-28,19:30:00,"830237,925",км,100000062391
31316984,2022-03-28,19:30:00,"67254,488",МТЧ,100000062390
31316957,2022-03-28,19:30:00,"877833,972",км,100000062390
31316699,2022-03-28,19:30:00,"56947,993",МТЧ,100000062389
31316750,2022-03-28,19:30:00,"750817,708",км,100000062389
31316782,2022-03-28,19:30:00,"59807,897",МТЧ,100000062388
31316729,2022-03-28,19:30:00,"774510,396",км,100000062388
31316755,2022-03-28,19:30:00,"57033,474",МТЧ,100000062387
31316736,2022-03-28,19:30:00,"732978,917",км,100000062387
31316712,2022-03-28,19:30:00,"56931,693",МТЧ,100000062386
31316678,2022-03-28,19:30:00,"738280,328",км,100000062386
31316689,2022-03-28,19:30:00,"53312,080",МТЧ,100000062385
31316654,2022-03-28,19:30:00,"727434,743",км,100000062385
31316641,2022-03-28,19:30:00,"43933,207",МТЧ,100000065981
31316632,2022-03-28,19:30:00,"551167,379",км,100000065981
31316615,2022-03-28,19:30:00,"44384,410",МТЧ,100000065980
31316560,2022-03-28,19:30:00,"552131,089",км,100000065980
31316550,2022-03-28,19:30:00,"43697,476",МТЧ,100000065979
31316535,2022-03-28,19:30:00,"546766,283",км,100000065979
31316390,2022-03-28,19:30:00,"43838,199",МТЧ,100000065978
31316487,2022-03-28,19:30:00,"538611,977",км,100000065978
31316457,2022-03-28,19:30:00,"42885,278",МТЧ,100000065977
31316443,2022-03-28,19:30:00,"538303,543",км,100000065977
31316099,2022-03-28,19:30:00,"71532,848",МТЧ,100000065643
31316083,2022-03-28,19:30:00,"982726,381",км,100000065643
31316064,2022-03-28,19:30:00,"72758,823",МТЧ,100000065641
31316053,2022-03-28,19:30:00,"982913,124",км,100000065641
31316024,2022-03-28,19:30:00,"72263,142",МТЧ,100000065640
31316011,2022-03-28,19:30:00,"999500,333",км,100000065640
31315970,2022-03-28,19:30:00,"74085,237",МТЧ,100000065639
31315868,2022-03-28,19:30:00,"1031697,744",км,100000065639
31315839,2022-03-28,19:30:00,"72088,560",МТЧ,100000065638
31315910,2022-03-28,19:30:00,"992332,894",км,100000065638
31315958,2022-03-28,19:30:00,"74653,448",МТЧ,100000065637
31315939,2022-03-28,19:30:00,"1035913,736",км,100000065637
31315090,2022-03-28,19:00:00,"32112,490",МТЧ,100000008674
31314947,2022-03-28,19:00:00,"32829,220",МТЧ,100000008673
31307326,2022-03-28,7:30:00,"62688,751",МТЧ,100000065635
31307259,2022-03-28,7:30:00,"819525,821",км,100000065635
31307294,2022-03-28,7:30:00,"59897,124",МТЧ,100000065636
31307240,2022-03-28,7:30:00,"814363,111",км,100000065636
31307246,2022-03-28,7:30:00,"61382,085",МТЧ,100000065634
31307212,2022-03-28,7:30:00,"829157,920",км,100000065634
31307174,2022-03-28,7:30:00,"59811,494",МТЧ,100000065633
31307130,2022-03-28,7:30:00,"821291,401",км,100000065633
31307089,2022-03-28,7:30:00,"59134,920",МТЧ,100000065631
31307143,2022-03-28,7:30:00,"802529,903",км,100000065631
31307131,2022-03-28,7:30:00,"62695,761",МТЧ,100000065629
31307115,2022-03-28,7:30:00,"860865,270",км,100000065629
31307104,2022-03-28,7:30:00,"59919,465",МТЧ,100000065632
31307075,2022-03-28,7:30:00,"811261,751",км,100000065632
31307057,2022-03-28,7:30:00,"62537,370",МТЧ,100000065630
31306909,2022-03-28,7:30:00,"846057,444",км,100000065630
31306997,2022-03-28,7:30:00,"55523,672",МТЧ,100000065628
31306981,2022-03-28,7:30:00,"766499,057",км,100000065628
31306971,2022-03-28,7:30:00,"63228,236",МТЧ,100000065627
31306956,2022-03-28,7:30:00,"866885,211",км,100000065627
31306942,2022-03-28,7:30:00,"65449,423",МТЧ,100000065623
31306820,2022-03-28,7:30:00,"895405,795",км,100000065623
31306915,2022-03-28,7:30:00,"63840,697",МТЧ,100000065624
31306894,2022-03-28,7:30:00,"884404,003",км,100000065624
31306878,2022-03-28,7:30:00,"64716,605",МТЧ,100000065626
31306863,2022-03-28,7:30:00,"899118,682",км,100000065626
31306851,2022-03-28,7:30:00,"71522,117",МТЧ,100000065643
31306841,2022-03-28,7:30:00,"982565,930",км,100000065643
31306828,2022-03-28,7:30:00,"72747,860",МТЧ,100000065641
31306805,2022-03-28,7:30:00,"982747,684",км,100000065641
31306793,2022-03-28,7:30:00,"72080,000",МТЧ,100000065638
31306776,2022-03-28,7:30:00,"992155,706",км,100000065638
31306756,2022-03-28,7:30:00,"74074,323",МТЧ,100000065639
31306668,2022-03-28,7:30:00,"1031541,799",км,100000065639
31306731,2022-03-28,7:30:00,"74652,848",МТЧ,100000065637
31306722,2022-03-28,7:30:00,"1035745,721",км,100000065637
31306713,2022-03-28,7:30:00,"72251,752",МТЧ,100000065640
31306693,2022-03-28,7:30:00,"999325,076",км,100000065640
31306676,2022-03-28,7:30:00,"84104,389",МТЧ,100000065622
31306656,2022-03-28,7:30:00,"1115778,459",км,100000065622
31306634,2022-03-28,7:30:00,"86141,499",МТЧ,100000065620
31306621,2022-03-28,7:30:00,"1161659,727",км,100000065620
31306608,2022-03-28,7:30:00,"81693,807",МТЧ,100000065619
31306588,2022-03-28,7:30:00,"1068407,043",км,100000065619
31306571,2022-03-28,7:30:00,"85621,844",МТЧ,100000065618
31306531,2022-03-28,7:30:00,"1145757,432",км,100000065618
31306479,2022-03-28,7:30:00,"84655,947",МТЧ,100000065617
31306505,2022-03-28,7:30:00,"1123357,404",км,100000065617
31306487,2022-03-28,7:30:00,"87918,986",МТЧ,100000065616
31306466,2022-03-28,7:30:00,"1160082,904",км,100000065616
31306446,2022-03-28,7:30:00,"85784,391",МТЧ,100000065615
31306434,2022-03-28,7:30:00,"1106916,818",км,100000065615
31306409,2022-03-28,7:30:00,"86796,065",МТЧ,100000065614
31306391,2022-03-28,7:30:00,"1126328,141",км,100000065614
31306383,2022-03-28,7:30:00,"87475,556",МТЧ,100000065613
31306356,2022-03-28,7:30:00,"1168480,183",км,100000065613
31306343,2022-03-28,7:30:00,"88673,373",МТЧ,100000065612
31306330,2022-03-28,7:30:00,"1180063,124",км,100000065612
31306304,2022-03-28,7:30:00,"86917,890",МТЧ,100000065611
31306276,2022-03-28,7:30:00,"1126344,273",км,100000065611
31305928,2022-03-28,7:30:00,"83858,428",МТЧ,100000065609
31306246,2022-03-28,7:30:00,"1162919,762",км,100000065609
31306233,2022-03-28,7:30:00,"86031,983",МТЧ,100000065608
31306221,2022-03-28,7:30:00,"1112300,068",км,100000065608
31306159,2022-03-28,7:30:00,"85582,865",МТЧ,100000065607
31306188,2022-03-28,7:30:00,"1125521,512",км,100000065607
31306168,2022-03-28,7:30:00,"90868,444",МТЧ,100000065606
31306131,2022-03-28,7:30:00,"1205968,778",км,100000065606
31306116,2022-03-28,7:30:00,"43921,617",МТЧ,100000065981
31306098,2022-03-28,7:30:00,"551023,504",км,100000065981
31306083,2022-03-28,7:30:00,"44372,510",МТЧ,100000065980
31306062,2022-03-28,7:30:00,"552042,092",км,100000065980
31306047,2022-03-28,7:30:00,"43685,836",МТЧ,100000065979
31306026,2022-03-28,7:30:00,"546624,822",км,100000065979
31306005,2022-03-28,7:30:00,"43826,689",МТЧ,100000065978
31305992,2022-03-28,7:30:00,"538465,366",км,100000065978
31305909,2022-03-28,7:30:00,"42875,018",МТЧ,100000065977
31305971,2022-03-28,7:30:00,"538148,724",км,100000065977
31305962,2022-03-28,7:30:00,"53300,880",МТЧ,100000062385
31305937,2022-03-28,7:30:00,"727296,021",км,100000062385
31305915,2022-03-28,7:30:00,"57022,799",МТЧ,100000062387
31305895,2022-03-28,7:30:00,"732840,836",км,100000062387
31305878,2022-03-28,7:30:00,"59795,917",МТЧ,100000062388
31305862,2022-03-28,7:30:00,"774360,566",км,100000062388
31305700,2022-03-28,7:30:00,"56946,863",МТЧ,100000062389
31305842,2022-03-28,7:30:00,"750802,448",км,100000062389
31305768,2022-03-28,7:30:00,"56920,903",МТЧ,100000062386
31305814,2022-03-28,7:30:00,"738144,661",км,100000062386
31305802,2022-03-28,7:30:00,"62721,913",МТЧ,100000062399
31305777,2022-03-28,7:30:00,"788644,625",км,100000062399
31305756,2022-03-28,7:30:00,"60954,378",МТЧ,100000062398
31305742,2022-03-28,7:30:00,"786505,198",км,100000062398
31305728,2022-03-28,7:30:00,"63635,572",МТЧ,100000062397
31305708,2022-03-28,7:30:00,"828305,868",км,100000062397
31305686,2022-03-28,7:30:00,"63316,525",МТЧ,100000062396
31305629,2022-03-28,7:30:00,"806562,684",км,100000062396
31305662,2022-03-28,7:30:00,"63236,491",МТЧ,100000062395
31305654,2022-03-28,7:30:00,"825753,374",км,100000062395
31305639,2022-03-28,7:30:00,"67242,628",МТЧ,100000062390
31305617,2022-03-28,7:30:00,"877693,959",км,100000062390
31305603,2022-03-28,7:30:00,"65466,139",МТЧ,100000062392
31305591,2022-03-28,7:30:00,"834344,448",км,100000062392
31305584,2022-03-28,7:30:00,"65972,918",МТЧ,100000062394
31305572,2022-03-28,7:30:00,"835721,707",км,100000062394
31305563,2022-03-28,7:30:00,"60726,276",МТЧ,100000062393
31305554,2022-03-28,7:30:00,"786807,125",км,100000062393
31305439,2022-03-28,7:30:00,"65561,970",МТЧ,100000062391
31305527,2022-03-28,7:30:00,"830089,061",км,100000062391
31305511,2022-03-28,7:30:00,"80751,699",МТЧ,100000062384
31305498,2022-03-28,7:30:00,"995652,384",км,100000062384
31305481,2022-03-28,7:30:00,"82073,062",МТЧ,100000062383
31305398,2022-03-28,7:30:00,"1048740,019",км,100000062383
31305461,2022-03-28,7:30:00,"81474,996",МТЧ,100000062382
31305446,2022-03-28,7:30:00,"1073833,850",км,100000062382
31305425,2022-03-28,7:30:00,"82511,433",МТЧ,100000062381
31305409,2022-03-28,7:30:00,"1041463,628",км,100000062381
31305385,2022-03-28,7:30:00,"84688,955",МТЧ,100000065976
31305371,2022-03-28,7:30:00,"1098849,695",км,100000065976
31305357,2022-03-28,7:30:00,"80613,479",МТЧ,100000065975
31305130,2022-03-28,7:30:00,"1024668,188",км,100000065975
31305332,2022-03-28,7:30:00,"81430,626",МТЧ,100000062380
