,level_1_description,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,eo_description,teh_mesto,level_upper,sap_operation_status,operation_start_date,operation_finish_date
70500,Олимпиадинский ГОК,E02_03,Станки буровые ударно-вращательного бур.,960000011,81,Станки буровые ROC D65,Станок буровой SmartROC D65-10LF №023,11-RUD-CBVZ-RD05,11-RUD-CBVZ-RD65,СИНХ,2019-07-13,2027-07-31
70501,Олимпиадинский ГОК,E02_03,Станки буровые ударно-вращательного бур.,960000011,81,Станки буровые ROC D65,Станок буровой SmartROC D65-10LF №024,11-RUD-CBVZ-RD06,11-RUD-CBVZ-RD65,СИНХ,2019-07-15,2027-07-31
70502,Олимпиадинский ГОК,E02_03,Станки буровые ударно-вращательного бур.,960003623,78,Станки буровые DML LP,Станок буровой DML LP №75,11-RUD-CBVZ-LP07,11-RUD-CBVZ-DMLP,СИНХ,2020-08-26,2030-09-30
70511,Олимпиадинский ГОК,E02_03,Станки буровые ударно-вращательного бур.,960003623,78,Станки буровые DML LP,Станок буровой DML LP №76,11-RUD-CBVZ-LP08,11-RUD-CBVZ-DMLP,СИНХ,2020-09-01,2030-09-30
70512,Олимпиадинский ГОК,E02_03,Станки буровые ударно-вращательного бур.,960003623,78,Станки буровые DML LP,Станок буровой DML LP №77,11-RUD-CBVZ-LP09,11-RUD-CBVZ-DMLP,СИНХ,2021-08-30,2031-09-30
70514,Полюс Вернинское,E02_03,Станки буровые ударно-вращательного бур.,960000008,83,Станок буровой CM785D,Станок буровой CM785D №1104,03-RUD-UBVR-DR03,03-RUD-UBVR,,2008-09-09,2030-01-01
70515,Олимпиадинский ГОК,E02_03,Станки буровые ударно-вращательного бур.,960003623,78,Станки буровые DML LP,Станок буровой DML LP №78,11-RUD-CBVZ-LP11,11-RUD-CBVZ-DMLP,,2022-08-01,2030-01-01
70540,Олимпиадинский ГОК,E02_03,Станки буровые ударно-вращательного бур.,960003623,78,Станки буровые DML LP,Станок буровой DML LP №79,11-RUD-CBVZ-LP12,11-RUD-CBVZ-DMLP,,2022-09-01,2030-01-01
71260,Полюс Магадан,E02_03,Станки буровые ударно-вращательного бур.,960011516,87,Станок буровой FlexiROC D66,Станок буровой FlexiROC D65-10LF №1,05-KAR-UBVR-SP01,05-KAR-UBVR-SP65,,2012-11-18,2018-11-18
71261,Полюс Магадан,E02_03,Станки буровые ударно-вращательного бур.,960011516,90,Станок буровой FlexiROC D69,Станок буровой FlexiROC D65-10LF №2,05-KAR-UBVR-SP02,05-KAR-UBVR-SP65,,2012-11-25,2018-11-25
71276,Полюс Магадан,E02_03,Станки буровые ударно-вращательного бур.,960000010,85,Станок буровой DML HP 1450,Станок буровой DML HP 1450 №1,05-KAR-UBVR-HP01,05-KAR-UBVR-DMHP,,2012-11-30,2018-11-30
71338,Полюс Магадан,E02_03,Станки буровые ударно-вращательного бур.,960011516,91,Станок буровой FlexiROC D70,Станок буровой FlexiROC D65-10LF №3,05-KAR-UBVR-SP03,05-KAR-UBVR-SP65,,2012-12-31,2018-12-31
71345,Полюс Магадан,E02_03,Станки буровые ударно-вращательного бур.,960011516,92,Станок буровой FlexiROC D71,Станок буровой FlexiROC D65-10LF №4,05-KAR-UBVR-SP04,05-KAR-UBVR-SP65,,2013-02-28,2030-01-01
71346,Полюс Магадан,E02_03,Станки буровые ударно-вращательного бур.,960000010,85,Станок буровой DML HP 1450,Станок буровой DML HP 1450 №3,05-KAR-UBVR-HP07,05-KAR-UBVR-DMHP,,2013-02-28,2019-02-28
71347,Полюс Магадан,E02_03,Станки буровые ударно-вращательного бур.,960011516,93,Станок буровой FlexiROC D72,Станок буровой FlexiROC D65-10LF №6,05-KAR-UBVR-SP05,05-KAR-UBVR-SP65,,2013-06-01,2019-06-01
71350,Полюс Магадан,E02_03,Станки буровые ударно-вращательного бур.,960000010,85,Станок буровой DML HP 1450,Станок буровой DML HP 1450 №4,05-KAR-UBVR-HP08,05-KAR-UBVR-DMHP,,2013-06-30,2019-06-30
81558,Полюс Магадан,E02_03,Станки буровые ударно-вращательного бур.,960000010,85,Станок буровой DML HP 1450,Станок буровой DML HP 1450 №6,05-KAR-UBVR-HP09,05-KAR-UBVR-DMHP,,2013-06-30,2019-06-30
81692,Полюс Магадан,E02_03,Станки буровые ударно-вращательного бур.,960000010,85,Станок буровой DML HP 1450,Станок буровой DML HP 1450 №13,05-KAR-UBVR-HP03,05-KAR-UBVR-DMHP,,2018-08-01,2024-07-31
81693,Полюс Магадан,E02_03,Станки буровые ударно-вращательного бур.,960000010,85,Станок буровой DML HP 1450,Станок буровой DML HP 1450 №10,05-KAR-UBVR-HP02,05-KAR-UBVR-DMHP,,2018-08-01,2024-07-31
81694,Олимпиадинский ГОК,E02_05,Станки буровые ударно-канатного бурения,960003612,98,Установка буровая CS10,Установка буровая CS10 №8663ХА24,11-GRS-UBUR-DR06,11-GRS-UBUR-DRIL,,2006-11-21,2030-01-01
85277,Олимпиадинский ГОК,E02_05,Станки буровые ударно-канатного бурения,960003613,100,Установка буровая CS14,Установка буровая CS14 №32,11-GRS-UBUR-DR01,11-GRS-UBUR-DRIL,,2007-11-26,2030-01-01
85281,Полюс Магадан,E03_01,Экскаваторы гидравлические,960011519,104,Экскаватор гидравл. Liebherr R950,Экскаватор гидравл. R950 №1,05-KAR-UOGR-R901,05-KAR-UOGR,,2022-03-01,2030-01-01
85284,Полюс Магадан,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,Экскаватор гидравл. PC400-7 №5,05-KAR-UOGR-EG04,05-KAR-UOGR-EXGD,,2022-07-01,2032-07-01
85289,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960003684,121,Экскаваторы PC1250-7,Экскаватор гидравл. PC1250-7 №04,11-RUD-VOST-UGVS-P701,11-RUD-VOST-UGVS-PC17,СИНХ,2007-12-12,2022-12-31
85295,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960003686,123,Экскаваторы PC3000-6,Экскаватор гидравл. PC3000-6 №501,11-RUD-VOST-UGVS-P601,11-RUD-VOST-UGVS-PC36,СИНХ,2009-11-30,2022-12-31
85309,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960003686,123,Экскаваторы PC3000-6,Экскаватор гидравл. PC3000-6 №502,11-RUD-BLAG-UGBL-P601,11-RUD-BLAG-UGBL-PC36,СИНХ,2009-11-30,2022-12-31
85322,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960004003,102,Экскаватор гидравл. ЕК 270LC,Экскаватор гидравл. ЕК 270LC №17,11-RUD-CGTR-SETT-UCTT-EX07,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2010-08-10,2022-12-31
85336,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,Экскаватор гидравл. PC400-7 №15,11-RUD-CGTR-SETT-UCTT-EX06,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2012-08-23,2024-12-31
85372,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960003686,123,Экскаваторы PC3000-6,Экскаватор гидравл. PC3000-6 №504,11-RUD-BLAG-UGBL-P602,11-RUD-BLAG-UGBL-PC36,СИНХ,2011-06-25,2022-12-31
85380,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960004008,103,Экскаватор гидравл. ЕК 450FS,Экскаватор гидравл. ЕК 450FS №04,11-RUD-CGTR-SETT-UCTT-EX18,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2011-11-05,2022-12-31
85383,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960004008,103,Экскаватор гидравл. ЕК 450FS,Экскаватор гидравл. ЕК 450FS №05,11-RUD-CGTR-SETT-UCTT-EX19,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-03-14,2022-12-31
85386,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960004003,102,Экскаватор гидравл. ЕК 270LC,Экскаватор гидравл. ЕК 270LC №601,11-RUD-CGTR-SETT-UCTT-EX10,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2015-11-14,2022-11-30
85389,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960003684,121,Экскаваторы PC1250-7,Экскаватор гидравл. PC1250-7 №01,11-RUD-BLAG-UGBL-P701,11-RUD-BLAG-UGBL-PC17,СИНХ,2015-01-31,2026-07-31
85392,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,Экскаватор гидравл. PC400-7 №14,11-RUD-CGTR-SETT-UCTT-EX05,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-08-23,2024-12-31
85395,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,Экскаватор гидравл. PC400-7 №13,11-RUD-CGTR-SETT-UCTT-EX04,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-08-23,2024-12-31
85412,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,Экскаватор гидравл. PC400-7 №12,11-RUD-CGTR-SETT-UCTT-EX03,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-08-23,2024-12-31
85416,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,Экскаватор гидравл. PC400-7 №07,11-RUD-CGTR-SETT-UCTT-EX01,11-RUD-CGTR-SETT-UCTT-EXCV,НПВЭ СИНХ,2012-08-23,2024-12-31
85421,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960004003,102,Экскаватор гидравл. ЕК 270LC,Экскаватор гидравл. ЕК 270LC №604,11-RUD-CGTR-SETT-UCTT-EX11,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2016-11-20,2022-12-31
85450,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960004005,113,Экскаватор гидравл. WX 200,Экскаватор гидравл. WX 200 №602,11-RUD-CGTR-SETT-UDOT-EX02,11-RUD-CGTR-SETT-UDOT-EXCV,СИНХ,2017-04-23,2024-04-30
85460,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,Экскаватор гидравл. PC400-7 №605,11-RUD-CGTR-SETT-UCTT-EX12,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2017-07-21,2027-07-31
85465,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960003691,122,Экскаваторы PC1250-8,Экскаватор гидравл. PC1250-8 №07,11-RUD-BLAG-UGBL-P801,11-RUD-BLAG-UGBL-PC18,СИНХ,2017-12-31,2027-12-31
85473,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960004003,102,Экскаватор гидравл. ЕК 270LC,Экскаватор гидравл. ЕК 270LC №606,11-RUD-CGTR-SETT-UCTT-EX13,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2017-08-31,2022-12-31
85485,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960004004,116,Экскаватор-погрузчик TLB 825,Экскаватор-погрузчик TLB 825 №603,11-RUD-CGTR-SETT-UDST-EX01,11-RUD-CGTR-SETT-UDST-EXCV,СИНХ,2017-10-01,2024-10-31
85503,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,Экскаватор гидравл. PC400-7 №607,11-RUD-CGTR-SETT-UCTT-EX14,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2017-12-25,2027-12-31
85523,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960003784,105,Экскаватор гидравл. Liebherr R974,Экскаватор гидравл. R974 №505,11-RUD-UOUS-EX01,11-RUD-UOUS-EXCV,СИНХ,2017-12-31,2027-12-31
85533,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,Экскаватор гидравл. PC400-7 №3609,11-RUD-CGTR-SETT-UCTT-EX09,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2019-07-06,2029-07-31
85541,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960004003,102,Экскаватор гидравл. ЕК 270LC,Экскаватор гидравл. ЕК 270LC №3608,11-RUD-CGTR-SETT-UCTT-EX08,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-11-01,2026-11-30
85554,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960004004,116,Экскаватор-погрузчик TLB 825,Экскаватор-погрузчик TLB 825 №3611,11-RUD-CGTR-SETT-UDOT-EX01,11-RUD-CGTR-SETT-UDOT-EXCV,,2019-12-02,2026-12-31
85605,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960003691,122,Экскаваторы PC1250-8,Экскаватор гидравл. PC1250-8 №08,11-RUD-BLAG-UGBL-P802,11-RUD-BLAG-UGBL-PC18,СИНХ,2020-01-20,2029-12-31
85611,Полюс Вернинское,E03_01,Экскаваторы гидравлические,960003691,114,Экскаватор PC1250-8,Экскаватор PC1250-8 №1204,03-RUD-EKSK-OOBR-EX05,03-RUD-EKSK-OOBR-EXCV,,2021-01-01,2030-01-01
85615,Полюс Вернинское,E03_01,Экскаваторы гидравлические,960000016,111,Экскаватор гидравл. PC400LC-7,Экскаватор гидравл. PC400LC-7 №1209,03-RUD-EKSK-VOBR-EX07,03-RUD-EKSK-VOBR-EXCV,,2020-08-01,2030-01-01
85625,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,Экскаватор гидравл. PC400-7 №3615,11-RUD-CGTR-SETT-UCTT-P401,11-RUD-CGTR-SETT-UCTT-PC40,СИНХ,2021-01-28,2030-12-31
85639,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,Экскаватор гидравл. PC400-7 №3616,11-RUD-CGTR-SETT-UCTT-P402,11-RUD-CGTR-SETT-UCTT-PC40,СИНХ,2021-02-01,2031-02-28
85662,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960003784,105,Экскаватор гидравл. Liebherr R974,Экскаватор гидравл. R974 №506,11-RUD-UOUS-EX02,11-RUD-UOUS-EXCV,СИНХ,2021-06-01,2031-05-31
85676,Полюс Вернинское,E03_01,Экскаваторы гидравлические,960000013,107,Экскаватор гидравл. PC2000-8,Экскаватор гидравл. PC2000-8 №1203,03-RUD-EKSK-OOBR-EX01,03-RUD-EKSK-OOBR-EXCV,,2013-02-28,2030-01-01
